"","convergence","mu","time","density","x_C","x_PSU","CO2","H+","PC","PC-","PQ","PQH2","ATP","NADPH","C3","A","Protein","tau Carbon_T","tau PSII","tau PSI","tau Cyt6bf","tau ATPsyn","tau C_fix","tau Met","tau Ribosome","v Carbon_T","v PSII","v PSI","v Cyt6bf","v ATPsyn","v C_fix","v Met","v Ribosome","p Carbon_T","p PSII","p PSI","p Cyt6bf","p ATPsyn","p C_fix","p Met","p Ribosome","f Carbon_T","f PSII","f PSI","f Cyt6bf","f ATPsyn","f C_fix","f Met","f Ribosome"
"62",4,0.0581206678362167,0.204,385.67,0.000525,100.544654925956,18.872426141629,0.491392563571262,12.346541232732,139.924233627839,64.9680513182626,4.40421902332516,2.03856915779298,11.1914563682127,10.6483733714264,10.3174869784491,110.467253553291,0.135825040028181,1.48435378529301,0.143241193444652,0.00308092559458666,0.619394455398832,0.657282310727171,0.853692257244776,1.29035417366277,5.77998762694693,50.3995335195956,116.532570556781,163.78522232757,2.6172828297031,5.2034551287842,5.0939606189639,6.42043055054996,0.785067050792456,74.8107383568136,16.6922644817263,0.504610083484077,1.62113047292867,3.42013901081243,4.34867473911929,8.28462935761412,0.257857908038407,2.24843358122189,5.19877321571046,7.30681750945217,0.116762719709933,0.23213753050692,0.227252740596243,0.286429469632823
"63",4,0.0566824984155776,0.206,385.67,0.000525,96.6775528134197,18.7445257972585,0.48430436201553,12.2639696770498,140.112626601101,65.0587347374742,4.36181868168543,2.00354079571392,11.2092886432057,10.5559718468644,10.1377105661362,110.737511524809,0.135825389436612,1.53264337454508,0.147902819259579,0.00310536430053703,0.625472907767195,0.661712689650727,0.8611450428864,1.28077664476557,5.62543273547212,49.1866301148756,113.728979276032,159.852195773548,2.55480297880039,5.06994020185363,4.96844593818761,6.27687882155002,0.764076592044967,75.3855627617637,16.8208366664394,0.496399302117633,1.59796004792257,3.35484376733691,4.27855259051933,8.03927979666487,0.257330399182134,2.24999849026239,5.20243064167077,7.31229601043225,0.116867181829565,0.231919889068418,0.227277124571532,0.287130218904269
"64",4,0.0552575995497499,0.197,385.67,0.000525,92.9591853975189,18.6145655067558,0.477253629870498,12.1812983346437,140.301687933341,65.1493376791652,4.31979316124883,1.96917304758585,11.2270476139503,10.4628596838594,9.96139660950453,111.005589704309,0.135825744336771,1.58286366220677,0.152750849981538,0.00313038601872802,0.631698354412597,0.666253381118134,0.868788245793918,1.27190733111916,5.47271486077447,47.9837176631097,110.948391003553,155.951139697352,2.49281386027266,4.93790961578841,4.84417456136943,6.13390242366456,0.743335569507599,75.9516830665255,16.9474610298768,0.48818726731329,1.57470641339115,3.28989897717477,4.20856191949167,7.80175546102851,0.25679995809441,2.25157293931386,5.20610755085509,7.31780243588062,0.116972016840029,0.231704924277565,0.227306529941455,0.287825316214145
"65",4,0.0538472845689106,0.196,385.67,0.000525,89.383832112999,18.4826251132595,0.470243263046322,12.0985782932522,140.491328414199,65.2398316952478,4.27815217615208,1.93545564043829,11.244731311856,10.3690849970336,9.78849332332775,111.271478477728,0.135826104769529,1.63509184471178,0.157792739892036,0.00315600093316962,0.638073246548777,0.670906298499236,0.876625756158995,1.26373129248059,5.32196457351211,46.7919332522526,108.193441323755,152.085759031831,2.43137493256149,4.80747266606437,4.72125066167764,5.99166696599362,0.722861717741575,76.5091084590563,17.0721395448236,0.479982797426268,1.55139529679683,3.2253636915255,4.13876993130932,7.57185703904839,0.25626678118432,2.2531563211878,5.20980261523912,7.32333471835591,0.117077184414362,0.231492624339453,0.227340804982854,0.288514736634241
"66",4,0.0524527735536106,0.196,385.67,0.000525,85.9459924163451,18.3487851919456,0.463275918252589,12.0158613737497,140.681457543961,65.3301890916569,4.23690430981088,1.90237825805607,11.2623377074157,10.2746962510797,9.61894841068325,111.535168491432,0.135826470775548,1.68940820549177,0.163036241430817,0.00318221944138828,0.644600175949739,0.675673396988643,0.88466153204864,1.25623434685621,5.17330168913777,45.612337462126,105.46658891614,148.259511101842,2.370541753428,4.67873001608977,4.59977077811084,5.85032893614487,0.702671310692762,77.0578571801753,17.1948762534165,0.471794298599003,1.52805163135589,3.1612934035641,4.0692402636361,7.34938414999193,0.255731066884156,2.2547480164865,5.21351448742832,7.32889076030606,0.117182644300534,0.231282977598197,0.227379797118483,0.289198455911612
"67",4,0.0510751944543482,0.211,385.67,0.000525,82.6403773234088,18.2131270088056,0.456354083855378,11.9331974270852,140.871986349137,65.4203826691875,4.19605747523257,1.86993053131217,11.2798647283095,10.1797420381157,9.45270907007125,111.796650836822,0.135826842395582,1.74589623857676,0.168489417088537,0.00320905219963055,0.651281821876604,0.680556675562905,0.892899609409846,1.24940305475235,5.02683546095107,44.4459152199468,102.770117301536,144.475608213529,2.31036601296128,4.5517738415051,4.47982393045915,5.71003568083554,0.682779187903123,77.5979562026069,17.3156771582565,0.463629768330587,1.50469938612321,3.0977400734889,4.00003303773186,7.13413602238085,0.25519301530932,2.25634740012251,5.21724180582381,7.33446845138687,0.117288356441293,0.231075972277796,0.227423353270533,0.289876450947239
"68",4,0.0497155845718932,0.212,385.67,0.000525,79.4619012725084,18.0757333605979,0.449480292332112,11.8506331280795,141.062828692656,65.5103852687449,4.1556195164067,1.83810194440586,11.2973103056751,10.0842705671591,9.28972198098659,112.055916999307,0.135827219671843,1.80464277725938,0.174160651791135,0.00323650995714389,0.658120744344012,0.68555817399871,0.901344138044824,1.24322472696381,4.88266483502671,43.2935769085266,100.106137265456,140.737021056132,2.25089557324501,4.4266879827099,4.36149175164716,5.57092541836007,0.663198789131158,78.129440869696,17.4345501144447,0.455496769986939,1.48136107010465,3.03475213028863,3.93120502347802,6.92591223217644,0.254652829139542,2.2579538460715,5.22098319876595,7.34006567879017,0.117394280621635,0.230871595041383,0.227471319730602,0.290548699663719
"69",4,0.0483748923132731,0.216,385.67,0.000525,76.4056743004889,17.9366852286204,0.442656547965171,11.7682177174939,141.253895801268,65.6001714609668,4.11559624294226,1.8068821217796,11.3146722976069,9.98833081569458,9.12993355895262,112.312959150094,0.135827602644886,1.86573812679267,0.180058665874789,0.00326460398286899,0.665119955911117,0.690679997175126,0.909999291887484,1.23768732737186,4.74087862047262,42.1561594401721,97.4765898581108,137.046482421038,2.19217455017424,4.30354822675671,4.24484866573126,5.43312730427084,0.643942177449193,78.6523539466797,17.5515047238755,0.447402492349907,1.45805904016137,2.97237467709934,3.86280927998498,6.72451281249406,0.254110708594395,2.2595667184351,5.22473729094132,7.3456803150357,0.117500377651905,0.230669835048905,0.227523543350581,0.291215181761853
"70",4,0.0470539793419312,0.189,385.67,0.000525,73.4669945197009,17.7960703465662,0.435885444080781,11.6859892200651,141.445109052454,65.6897134538635,4.0759960143873,1.77626041231884,11.3319486349047,9.89196959130178,8.9732896297111,112.567769046968,0.135827991358869,1.92927620545832,0.186192528319733,0.00329334511048887,0.672281788048109,0.695924224655364,0.918869465289583,1.23277957965007,4.60155604248111,41.034428151178,94.8832495546541,133.406492519652,2.13424334353886,4.18242235114025,4.12996202037792,5.29676147930333,0.625020114375477,79.1667458366568,17.6665521297732,0.439353619847067,1.43481293112408,2.91064903189855,3.79489599333094,6.52973938996225,0.253566864491495,2.26118538738594,5.22850267610024,7.35131023043608,0.117606606914473,0.230470673782332,0.227579868702748,0.291875875870481
"71",4,0.0457536228078235,0.216,385.67,0.000525,70.6413408843277,17.6539701827615,0.42916880678885,11.6039967341274,141.636379979843,65.7789871317379,4.03682329811368,1.74622635489117,11.3491372240172,9.79523516184678,8.81973596503723,112.820339917233,0.135828385856156,1.99535468583696,0.192571670988922,0.00332274481317159,0.679609279175305,0.701293064826465,0.927959037709962,1.22849080965637,4.46476665544653,39.9290782053742,92.3277293347173,129.819324502477,2.07713878142555,4.06337062515989,4.01689236694536,5.1619392776235,0.606442048033693,79.672673298244,17.7797051165994,0.431356487140044,1.41164278999169,2.84961363924421,3.72751157541511,6.3413949625647,0.25302149685787,2.26280921609963,5.23227798462002,7.35695330608696,0.117712929748904,0.230274098784549,0.227640142886665,0.292530764428742
"72",4,0.0444745179632279,0.183,385.67,0.000525,67.9243662349305,17.5104692642902,0.422508391540867,11.5222786927528,141.827629925454,65.8679673902637,3.99808369403044,1.71676962242493,11.3662359429745,9.69817476975881,8.66921810971681,113.070665114212,0.13582878617792,2.0640751475215,0.199205902853171,0.00335281481409265,0.687105489075855,0.706788716343639,0.937272499288169,1.22481095380415,4.33057099950964,38.8407367996029,89.8114841420506,126.287030728474,2.0208941862276,3.94644591074491,3.90569362526305,5.02876332673615,0.588216202320697,80.1701995394841,17.8909777851005,0.423417027454202,1.38856748819847,2.78930343937499,3.66069922560417,6.15928440667502,0.252474810967153,2.26443757241599,5.23606182279687,7.36260742853192,0.117819307825736,0.230080094615753,0.227704212642065,0.293179830202536
"73",4,0.0432172808661545,0.189,385.67,0.000525,65.3118906105101,17.3656508769508,0.415906282947036,11.4408747193675,142.018779274186,65.9566303528309,3.95978152735686,1.68787934414073,11.3832426672302,9.6008356373175,8.52168146823973,113.318738674201,0.135829192373783,2.13554323216138,0.206105425237275,0.00338356717950598,0.694773024009248,0.712413511710767,0.946814501587079,1.22173072146106,4.19902081885653,37.7699651172478,87.3358162490132,122.811449414888,1.96553945784972,3.83169400831529,3.79641333114173,4.8973277566813,0.570349606585985,80.6593933851099,18.0003855464474,0.415540789507775,1.36560379293975,2.729750584265,3.5944991959435,5.98321577340152,0.251927009536864,2.26606982265239,5.23985280431799,7.3682704903583,0.117925701992026,0.229888646572146,0.227771925584516,0.29382305772863
"74",4,0.041982451289435,0.185,385.67,0.000525,62.7998948177982,17.2195991626023,0.409364128755016,11.3598222492544,142.209750718884,66.044952390208,3.92192101240707,1.65954508404154,11.4001553195091,9.50326408859861,8.3770713475113,113.564555036846,0.135829604488964,2.20986880651506,0.21328084746475,0.00341501404218682,0.702614890253641,0.718169778649393,0.956589764870734,1.21924133177229,4.07015949714583,36.717260681242,84.9018804111034,119.394212032509,1.91110122435483,3.71915390453142,3.68909286982355,4.76771840004077,0.552848154704317,81.1403290401584,18.107945005431,0.407732910646849,1.34276817701367,2.67098393638036,3.52894848093081,5.81299933158098,0.251378295796191,2.26770533754943,5.24364954803405,7.37394039956119,0.118032074470108,0.229699738052148,0.227843129808654,0.29446043258964
"75",4,0.0407704957392343,0.188,385.67,0.000525,60.3845142478829,17.0723994488565,0.402883266925093,11.2791572096837,142.400468699026,66.1329099684028,3.8845064465849,1.63175677204043,11.4169718972011,9.4055052323992,8.2353330446229,113.80810896252,0.135830022564617,2.28716613157944,0.220743203187069,0.00344716738659603,0.710634397206089,0.724059833409683,0.966603099505185,1.2173345052891,3.94402244686135,35.6830597202431,82.510689359946,116.036750907696,1.85760295296424,3.6088580643036,3.58376772588969,4.64001302154674,0.535716657952532,81.6130856632664,18.2136738664877,0.399998103375576,1.32007655472799,2.61302916883885,3.46408099175162,5.64844795611957,0.250828873663778,2.26934349362757,5.24745068168845,7.37961508229846,0.118138388582784,0.229513349804101,0.227917673965792,0.295091941199783
"76",4,0.0395818105302253,0.187,385.67,0.000525,58.0620329306566,16.9241321231664,0.396465043699226,11.1989137299979,142.590859735569,66.2204819323149,3.84753975918091,1.60450388040409,11.4336902748417,9.30760542790946,8.09641198449435,114.049396549281,0.135830446650273,2.367554036878,0.228503967351382,0.00348004061109892,0.71883478906976,0.730086187837963,0.976859399910498,1.21600267372732,3.82063737094409,34.6677394852564,80.163119388817,112.74030701932,1.80506505565677,3.50083286650713,3.48046776885502,4.51428160530017,0.518958880584059,82.0777465677538,18.3175908156072,0.392340846934993,1.29754355854023,2.55590972176604,3.39992765609154,5.48937850200305,0.250278939401995,2.27098366775663,5.2512548435946,7.38529248633673,0.11824460785446,0.22932946830192,0.227995409466619,0.295717573441753
"77",4,0.0384167250494255,0.208,385.67,0.000525,55.828877817939,16.7748837280384,0.39011100701856,11.1191241824142,142.780852399479,66.307645213785,3.81102518762991,1.57777619526312,11.45030857982,9.20960746761629,7.96025359455867,114.288413401385,0.135830876792783,2.45115610601555,0.236575073852839,0.00351364563637073,0.727218967876601,0.736251263895855,0.987363799090281,1.21523877096576,3.70002490179681,33.6716210205305,77.8599163174515,109.505938311101,1.75350501622623,3.39509867320075,3.37921746144911,4.39058655397607,0.50257762656619,82.534399463915,18.419715452977,0.384765062303482,1.27518210806648,2.49964568919519,3.33651699068861,5.33561100767267,0.249728696188634,2.27262524961154,5.25506068293513,7.39097058132342,0.118350695761467,0.229148069970678,0.228076186832079,0.296337317917869
"78",4,0.0372755049060069,0.356,385.67,0.000525,53.6816132864798,16.6247327913865,0.38382220412983,11.0398186105527,142.970377966756,66.3943802526749,3.77496344192019,1.55156334509807,11.466824722763,9.11155661239227,7.82680359861176,114.525156915535,0.135831313043872,2.53810086319621,0.244968933879906,0.00354799670507317,0.735790404207167,0.742557706681406,0.998121400267112,1.21503633988318,3.58219870840277,32.6949714392395,75.6017012907155,106.334527807185,1.70293754040356,3.29167044408487,3.28003618986476,4.26898304846623,0.486574754146409,82.9831352321093,18.5200681646937,0.377274554295403,1.25300510119309,2.44425525611063,3.27387431475462,5.18696953823174,0.249178335438389,2.27426762823771,5.25886686289673,7.39664736533711,0.118456617350104,0.228969141255296,0.228159860604885,0.296951167878069
"79",4,0.036158355283623,0.23,385.67,0.000525,51.6169358523845,16.4737630152426,0.377599952453564,10.9610286979918,143.159366953557,66.4806659815606,3.73935723675865,1.52585522295805,11.4832369210077,9.01349439322155,7.69600787216507,114.759624162212,0.135831755453637,2.62852197428182,0.253698455073005,0.00358310631014866,0.744552126166056,0.749008092241539,1.0091375715759,1.21538941418856,3.46716615664881,31.738006844403,73.3889771750569,103.226792333386,1.65337466698603,3.19055775631718,3.18293847077793,4.14951926267232,0.470951265507047,83.4240484104203,18.6186701287,0.369872570986161,1.23102362365354,2.38975357824558,3.21202279887635,5.04328178582346,0.248628053116836,2.27591020880284,5.26267207594876,7.40232087179586,0.118562337641977,0.228792658750652,0.228246285129032,0.29755911572643
"80",4,0.0350654241533819,0.197,385.67,0.000525,49.6316690888312,16.3220551243981,0.371445086043997,10.8827770776727,143.347758426512,66.5664825794611,3.7042080900115,1.50064189152352,11.4995432082137,8.9154631123316,7.56781268265818,114.991813098982,0.13583220407198,2.72255845055601,0.262777061198953,0.00361898867099382,0.753507753285299,0.755605086330905,1.02041769272802,1.21629251775993,3.35492857608818,30.8008946734519,71.2221338881028,100.183290507181,1.60482591904902,3.0917653223292,3.08793425196829,4.0322367004822,0.455707342994128,83.8572360778922,18.715543035434,0.362562193368369,1.20924877267664,2.33615360329345,3.15098274468931,4.90437932863348,0.248078041396977,2.27755239808232,5.26647500188374,7.40798914971373,0.118667823100125,0.22861860341505,0.228335317374816,0.298161156167142
"81",4,0.0339968055607535,0.226,385.67,0.000525,47.7227587392608,16.1696876420063,0.365358621702954,10.8050941604328,143.535485598877,66.6518117462005,3.66951646884021,1.47591330712853,11.5157418381428,8.81750371778334,7.44216456584474,115.221722603294,0.135832658953749,2.82035486226796,0.272218713083653,0.00365565753424978,0.76266057545131,0.762351474024846,1.03196733972626,1.21774075847791,3.24548161914034,29.8837565262584,69.1014555422877,97.2044318594671,1.55729842309786,2.99529321377437,2.99502917149963,3.91717049971926,0.440842397913351,84.282798021665,18.8107092999288,0.35534611368953,1.18769011150923,2.28346619665751,3.09077228651503,4.77009817541543,0.247528485499036,2.27919361808803,5.27027438247888,7.41365030695854,0.118773040607007,0.22844695482438,0.22842681667786,0.298757286289558
"82",4,0.0329525428903279,0.166,385.67,0.000525,45.88726801852,16.0167429671576,0.359341218143904,10.7280025241728,143.722489176203,66.7366349816024,3.63528324285594,1.45165969072312,11.5318309939366,8.71965658421349,7.31901047402332,115.44935199719,0.135833120152399,2.92206156229444,0.282037929823369,0.00369312719331437,0.772014344929151,0.769249986079786,1.04379216563051,1.2197296946144,3.13881587986272,28.9866706695763,67.0271255536561,94.2904847640203,1.51079705412858,2.90113718919345,2.90422481290358,3.80434972334796,0.426355154545653,84.7008361824566,18.9041917331642,0.348226753352797,1.16635699806397,2.23169974240261,3.03140710693849,4.64027832626558,0.246979580883437,2.28083329739344,5.27406895169255,7.41930246935426,0.11887795828436,0.228277692766002,0.228520644260783,0.299347504335805
"83",4,0.031932631919548,0.16,385.67,0.000525,44.1223730947307,15.8632916087836,0.353393688439072,10.6515243697607,143.908711218595,66.8209348106032,3.60150866847646,1.42787151492757,11.547809033237,8.62195975923045,7.1982979613611,115.674700816955,0.135833587719969,3.02783491649658,0.292249811239046,0.00373141226350434,0.781572514152622,0.776303615456233,1.05589801954402,1.22225531183533,3.03491668195759,28.1096745811578,64.9992328933768,91.4415847962305,1.46532454900984,2.80928892220205,2.81551894976154,3.69379764359167,0.412243621341484,85.111454188186,18.9960135437722,0.341206250902926,1.14525739181918,2.18086114716659,2.97290088304187,4.51476379072475,0.246431488329419,2.28247087792282,5.27785747708023,7.42494381163732,0.118982544609828,0.228110792748041,0.22861666329564,0.299931809103521
"84",4,0.030937024163749,0.162,385.67,0.000525,42.4253587449334,15.7094135392126,0.347516629815842,10.5756829808806,144.0940933743,66.9046945242201,3.56819245258437,1.40453908703409,11.5636742809412,8.52445166305001,7.07997490206125,115.897769653328,0.135834061715408,3.137837544417,0.302870061147784,0.00377052743772653,0.791338802939298,0.783515255633039,1.06829085941151,1.22531418896007,2.93376527474468,27.252767591132,63.0177782363847,88.657743277276,1.42088165422148,2.71973640942637,2.72890582482654,3.58553210028962,0.39850525338819,85.5147573367247,19.0861983478513,0.334286453593884,1.12439878737004,2.13095496808619,2.91526514885703,4.39340335745666,0.245884396245661,2.28410580861892,5.28163874860266,7.43057253622071,0.11908676903785,0.227946233714061,0.228714739698164,0.300510202124428
"85",4,0.029965629799785,0.165,385.67,0.000525,40.7936141778206,15.5551827434273,0.341710591185138,10.5004958729904,144.278584027021,66.9878981025707,3.53533429330467,1.38165296952912,11.5794251550642,8.4271692095696,6.96398983466547,116.118559961059,0.135834542196728,3.25223856947354,0.313915011357006,0.0038104880946162,0.801316947909913,0.7908879472047,1.08097679094585,1.22890332207543,2.83533861118143,26.4159134282377,61.0826795970644,85.9388554700708,1.37746725019134,2.63246418180432,2.64437638778912,3.47956578067724,0.385136922222537,85.9108524991885,19.1747700594288,0.327468985633647,1.10378785276919,2.08198419283712,2.85850950172526,4.27604994725425,0.245338476666683,2.28573756047513,5.28541159209852,7.43618691762535,0.119190602310238,0.227783993663588,0.228814742674844,0.301082687170532
"86",4,0.0290183206938795,0.181,385.67,0.000525,39.2246290171352,15.4006730338976,0.335976017645152,10.425984629099,144.46212807187,67.0705303020369,3.50293314749465,1.35920386267279,11.5950601432358,8.33014815538538,6.85029184538345,116.337073268331,0.135835029223328,3.37121387901765,0.325401647023891,0.00385130943601631,0.811510800018828,0.798424778047927,1.09396207305343,1.23302017079239,2.73960988657861,25.5990424357036,59.193777826052,83.2847078318211,1.3350784672068,2.54745357508821,2.56191851609746,3.37590650068779,0.372134989003925,86.2998471488058,19.2617527981636,0.320755181148554,1.08343059501091,2.0339500552772,2.80264169086393,4.1625608100572,0.244793899737207,2.28736560561917,5.28917485120971,7.44178524048424,0.119294015561784,0.227624048993386,0.228916542985493,0.301649268204245
"87",4,0.028094933306003,0.162,385.67,0.000525,37.7159894395531,15.2459561281603,0.330313290634248,10.3521636893308,144.644678294474,67.1525763231487,3.47098818293027,1.33718260521585,11.6105777711611,8.23342316753734,6.73883068318731,116.553312087535,0.135835522856101,3.49494639518142,0.337347632512608,0.00389300744400935,0.821924263996159,0.806128925543087,1.10725311662266,1.23766264443906,2.64654883610745,24.8020541828811,57.3508422455558,80.6949863923938,1.29371081771111,2.46468301722282,2.48151726938973,3.27455752969306,0.359495344916862,86.6818498595546,19.3471708541423,0.314146182719823,1.06333231167107,1.98685227247813,2.74766773048473,4.05279753156775,0.244250830466352,2.28898943741019,5.29292739862105,7.44736585696353,0.119396981192306,0.227466376429469,0.22902001489476,0.302209951739921
"88",4,0.0271952715017656,0.165,385.67,0.000525,36.2653744611087,15.0911019582152,0.324722723983536,10.2790497490703,144.826186352493,67.2340224147099,3.43949788446301,1.31558017183586,11.6259766634438,8.13702779339155,6.62955677105289,116.767279493689,0.135836023157626,3.62362635568099,0.349771338782809,0.00393559820629113,0.832561309558607,0.814003652549388,1.12085649106201,1.24282909949248,2.55612206144707,24.0248196565194,55.5535760734872,78.1692839486375,1.25335830997524,2.38412827381398,2.40315510417254,3.17551786835341,0.347213455532443,87.0569696978463,19.4310486773963,0.30764289369532,1.04349763589915,1.94068912303085,2.69359199754059,3.94662601274796,0.243709428863386,2.29060856104872,5.2966681444483,7.45292716381366,0.119499472459589,0.227310952286574,0.229125035436085,0.302764745750742
"89",4,0.0263191092662227,0.166,385.67,0.000525,34.8705523664507,14.9361793127522,0.319204521519463,10.2066566826821,145.006607362567,67.3148552519624,3.40846071728194,1.29438771112522,11.6412554895593,8.04099438837198,6.52242122383381,116.978979139407,0.135836530191384,3.75745160700903,0.362691871536313,0.00397909816307997,0.843426061991345,0.822052286314034,1.13477892401773,1.2485183201751,2.46829335761888,23.2671835083017,53.8016214323361,75.7071072936262,1.21401356442215,2.30576269140739,2.32681209054528,3.07878253382123,0.33528440519339,87.4253160638421,19.5134107689822,0.301246011564166,1.02393067984465,1.89545749216905,2.64041732050042,3.84391639731093,0.243169851493858,2.29222249491937,5.30039602199101,7.458467601023,0.11960146360271,0.227157752346951,0.22923148448523,0.30331365970754
"90",4,0.0254661933121035,0.178,385.67,0.000525,33.5293772754333,14.7812548817097,0.313758877192316,10.1349988686081,145.185897001413,67.3950625162568,3.37787455732468,1.27359648354994,11.6564130023373,7.94535425176649,6.41737593445126,117.188415201677,0.135837044023315,3.89662790818115,0.376129100683005,0.00402352411069975,0.85452261612194,0.830278254719048,1.14902731146569,1.25472953252889,2.38302398674306,22.5289662097645,52.0945644696891,73.3078842636946,1.17566792261227,2.22955743614441,2.25246612092865,2.98434283546496,0.323702934195834,87.7869984754387,19.594281684457,0.294956039839362,1.00463482892128,1.85115305687786,2.58814509109819,3.7445430908489,0.242632249421931,2.29383077091754,5.30411000067674,7.46398565780805,0.119702929648848,0.227006752326676,0.229339244887145,0.303856704440784
"91",4,0.0246362455872746,0.159,385.67,0.000525,32.2397858417628,14.6263941864285,0.308385812184497,10.0640891052835,145.364013517219,67.4746321822531,3.34773752549021,1.25319796176583,11.6714480477035,7.85013710799252,6.31437339414879,117.395592797087,0.135837564719451,4.04136924794697,0.390103690853578,0.00406889274193179,0.865855373822989,0.838685044004648,1.16360873801074,1.26146238010316,2.30027297521408,21.809966164909,50.4319401403461,70.9709705259038,1.13831155995261,2.1554817066455,2.1800931121769,2.89218665501272,0.312463479143048,88.1421265576272,19.6736859856557,0.288773266860705,0.985613181269798,1.80777026998919,2.53677539500608,3.64838466153494,0.242096769644594,2.29543293838461,5.30780908459397,7.46947987825831,0.119803846970804,0.22685792678946,0.229448202743562,0.304393893217224
"92",4,0.0238289656600484,0.164,385.67,0.000525,30.9997940786181,14.4716598823382,0.303085515154252,9.99393593445958,145.540919830871,67.5535535475656,3.31804670135172,1.23318365578072,11.6863594353118,7.75537257739797,6.2133673397543,117.600516831749,0.135838092350428,4.1918981728367,0.404637133120361,0.00411522256518908,0.877428336632616,0.847276282393556,1.17853040584648,1.26871692595015,2.21999736723802,21.1099616075516,48.8132366161758,68.6956558483187,1.10193357630155,2.08350297873098,2.10966719100365,2.80229867718769,0.301560207388586,88.4908094913484,19.7516481226952,0.282697913077464,0.966867744933898,1.76530265817509,2.48630693081454,3.55532376331575,0.241563553791581,2.29702855578984,5.3114922941296,7.47494884528125,0.119904192077868,0.226711252592057,0.22955824700386,0.304925238757873
"93",4,0.0230440330177635,0.154,385.67,0.000525,29.8074943063636,14.3171142401549,0.297857816405446,9.92455039906571,145.716577979405,67.6318157135292,3.28880006925808,1.21354537843865,11.701146177572,7.66108772882163,6.11431174128337,117.803193883406,0.135838626984703,4.34844613112771,0.419751778217769,0.00416253055482221,0.889246236073318,0.856055617747119,1.19379977338093,1.27649364721339,2.14215249223734,20.4287126467334,47.23790007951,66.4811705880463,1.06652211345928,2.01358715440902,2.04116088426008,2.7146606894472,0.29098705333738,88.8331564726073,19.8281925576476,0.27672990389309,0.948400775082628,1.72374259535527,2.4367374010637,3.46524712441928,0.241032739488229,2.29861720456567,5.31515870373156,7.48039120897734,0.120003943539695,0.226566703250247,0.229669270256094,0.305450758118096
"94",4,0.022281109225298,0.163,385.67,0.000525,28.6610522176573,14.1628165485304,0.292702673817419,9.85594189952796,145.890952377438,67.7094092025728,3.25999450584322,1.19427502120734,11.7158072985965,7.56730928265769,6.01716174529115,118.003630438741,0.13583916869437,4.51125382704698,0.435470870831569,0.00421083513308461,0.901313502766972,0.865026837604788,1.20942443503723,1.28479342604496,2.06669218206893,19.7659629460186,45.7053386222297,64.3266913114655,1.03206443178916,1.9456987995703,1.97454528322421,2.62925177878728,0.280737747959397,89.1692759854952,19.9033436114741,0.270869091769407,0.930213608097095,1.68308167952373,2.38806331361887,3.37804540080291,0.240504458151721,2.30019847630151,5.31880741377559,7.48580566220045,0.120103080225828,0.226424253973154,0.229781167973681,0.305970468117149
"95",4,0.0215398399938804,0.158,385.67,0.000525,27.5587040554397,14.0088249433405,0.287619958823534,9.78811651356465,146.064011451028,67.7863247203242,3.23162718085775,1.17536463018307,11.7303418627455,7.47406268970593,5.92187331759451,118.201833622824,0.135839717553297,4.68057159240862,0.451818585297524,0.00426015503591888,0.913634730038328,0.874193806319179,1.22541218501608,1.29361755488875,1.99356902248066,19.121441508057,44.2149262657013,62.2313464850009,0.998547007119043,1.87980130522092,1.90979021197824,2.5460485832189,0.270805852936775,89.4992759285145,19.9771254344035,0.265115184120089,0.912307225279787,1.64331065813483,2.34028019658257,3.29361314285159,0.239978837906678,2.30177197802467,5.32243754980165,7.49119094570161,0.120201582017682,0.226283879632639,0.229893838912985,0.306484387229558
"96",4,0.0208198571298982,0.153,385.67,0.000525,26.4987538994612,13.8551953882785,0.282609485783124,9.72108378716509,146.235721571232,67.8625539948878,3.20369469657381,1.15680642167252,11.7447490697239,7.38137202946515,5.82840318102731,118.397811178455,0.135840273636697,4.8566597706617,0.468820062988019,0.00431050889184093,0.926214621528299,0.883560489934595,1.24177102884327,1.30296773576204,1.92273453689439,18.4948643064256,42.7660069386451,60.1942218480888,0.965955615491842,1.81585705378179,1.84686438078411,2.46502551322811,0.261184785622462,89.8232634408644,20.0495620667217,0.259467728513632,0.894682214815911,1.60441954809063,2.29338268226028,3.21184871156648,0.239456000543505,2.30333733150951,5.3260482839635,7.49654585331011,0.120299429770382,0.226145554320576,0.230007184914424,0.306992535531556
"97",4,0.0201207803767591,0.174,385.67,0.000525,25.4795710571743,13.7019818494608,0.277670971450123,9.65484701236816,146.406055972136,67.9380890899895,3.17619387529244,1.13859282172001,11.7590281201016,7.2892605153776,5.73670907429219,118.591571419878,0.135840837019843,5.03978911817411,0.486501450685544,0.00436191640945352,0.939058110702802,0.893130942903406,1.25850912275847,1.31284602346647,1.85413940185641,17.8859358649392,41.3578978810144,58.2143654941388,0.934275415606623,1.75382759370785,1.78573553752106,2.3861549630741,0.251867848299645,90.1413449404807,20.1206773164181,0.253926196114809,0.87733890665563,1.56639769245831,2.24736446480425,3.13265405464661,0.238936063625763,2.30489417653959,5.32963881228774,7.50186923578371,0.120396605521605,0.226009253187346,0.230121111489633,0.307494934581062
